GEOID,NAME,total_popE,total_popM,total_hhsE,total_hhsM,no_vehE,no_vehM,hh_1vehicleE,hh_1vehicleM,hh_2vehicleE,hh_2vehicleM,hh_3vehicleE,hh_3vehicleM,hh_4vehicle_plusE,hh_4vehicle_plusM,inc_lt_10kE,inc_lt_10kM,inc_btw_10k_15kE,inc_btw_10k_15kM,inc_btw_15k_20kE,inc_btw_15k_20kM,inc_btw_20k_25kE,inc_btw_20k_25kM,inc_btw_25k_30kE,inc_btw_25k_30kM,inc_btw_30k_35kE,inc_btw_30k_35kM,inc_btw_35k_40kE,inc_btw_35k_40kM,inc_btw_40k_45kE,inc_btw_40k_45kM,inc_btw_45k_50kE,inc_btw_45k_50kM,inc_btw_50k_60kE,inc_btw_50k_60kM,inc_btw_60k_75kE,inc_btw_60k_75kM,inc_btw_75k_100kE,inc_btw_75k_100kM,inc_btw_100k_125kE,inc_btw_100k_125kM,inc_btw_125k_150kE,inc_btw_125k_150kM,inc_btw_150k_200kE,inc_btw_150k_200kM,inc_gt_200kE,inc_gt_200kM,hh_1personE,hh_1personM,hh_2personE,hh_2personM,hh_3personE,hh_3personM,hh_4person_plusE,hh_4person_plusM,geometry,area,pop_den,pop_den1
12031016001,"Census Tract 160.01, Duval County, Florida",4461,1320,1607,332,68,68,784,191,428,156,265,281,62,102,6,19,229,158,68,77,209,158,9,16,126,96,48,63,104,80,15,25,77,65,187,104,117,93,103,78,55,58,79,104,175,275,663,180,324,158,164,113,456,296,"list(list(c(-81.608242, -81.603389, -81.602818, -81.602741, -81.602707, -81.602735, -81.602405, -81.601978, -81.594557, -81.591679, -81.592048, -81.591841, -81.592043, -81.590883, -81.591605, -81.600495, -81.605787, -81.606731, -81.608242, 30.272771, 30.276992, 30.27794, 30.280186, 30.281024, 30.284026, 30.287639, 30.292561, 30.290502, 30.290124, 30.28572, 30.280684, 30.277157, 30.274274, 30.269964, 30.270259, 30.270472, 30.270859, 30.272771)))",2707428.47926267,0.00164768895435971,1647.6889543597076
12109021002,"Census Tract 210.02, St. Johns County, Florida",5835,1138,2221,444,54,41,886,259,963,349,266,111,52,42,109,87,102,48,115,80,353,304,96,55,244,186,102,70,63,54,42,41,174,100,171,85,261,117,199,124,103,74,78,45,9,15,494,134,761,235,423,137,543,338,"list(list(c(-81.361059, -81.360757, -81.346363, -81.34035, -81.33525, -81.334068, -81.334064, -81.333294, -81.332912, -81.332523, -81.335108, -81.335581, -81.333888, -81.334963, -81.334548, -81.334188, -81.334874, -81.33492, -81.340892, -81.342926, -81.343165, -81.34454, -81.345379, -81.351132, -81.351214, -81.355104, -81.359539, -81.360954, -81.361059, 29.91614, 29.91614, 29.916281, 29.91601, 29.914845, 29.914963, 29.913575, 29.909412, 29.907307, 29.905025, 29.904701, 29.904632, 29.893843, 29.893731, 
29.890116, 29.890145, 29.888922, 29.885782, 29.885932, 29.886617, 29.889799, 29.88985, 29.897468, 29.896962, 29.90248, 29.906023, 29.908857, 29.909386, 29.91614)))",5613363.77928071,0.00103948367314753,1039.4836731475277
12031016807,"Census Tract 168.07, Duval County, Florida",4168,526,1609,178,14,17,633,107,690,202,240,106,32,26,46,45,89,55,142,72,58,53,109,78,83,63,110,68,56,35,27,26,90,44,176,71,225,87,229,167,80,51,56,36,33,28,396,96,607,198,265,101,341,113,"list(list(c(-81.625402, -81.624778, -81.620614, -81.619377, -81.617775, -81.616946, -81.616558, -81.611851, -81.611902, -81.606247, -81.602465, -81.602389, -81.599648, -81.59957, -81.600731, -81.604531, -81.611405, -81.613718, -81.615373, -81.62552, -81.625402, 30.16526, 30.166242, 30.167502, 30.165699, 30.165543, 30.166256, 30.170386, 30.170423, 30.171685, 30.169975, 30.169312, 30.169051, 30.160549, 30.160418, 30.160495, 30.159594, 30.158927, 30.158672, 30.158916, 30.160398, 30.16526)))",2461159.16358041,0.00169351095275632,1693.5109527563166
12031016400,"Census Tract 164, Duval County, Florida",5576,799,2477,329,93,78,750,178,1304,333,276,158,54,85,73,73,17,28,15,24,131,99,146,103,49,45,139,78,113,82,121,102,111,75,225,127,169,86,212,115,268,163,468,329,220,90,745,185,992,252,393,306,347,89,"list(list(c(-81.684118, -81.677403, -81.676617, -81.673917, -81.668217, -81.658818, -81.66172, -81.657271, -81.656028, -81.65479, -81.65434, -81.652617, -81.652074, -81.651837, -81.65102, -81.650907, -81.648991, -81.648589, -81.644061, -81.643997, -81.643821, -81.643684, -81.643547, -81.639615, -81.639648, -81.639624, -81.639499, -81.639461, -81.645445, -81.647089, -81.658363, -81.665316, -81.667133, -81.669617, -81.680317, -81.684118, 30.283239, 30.288162, 30.288739, 30.290439, 30.294439, 30.29278, 
30.287501, 30.285893, 30.284787, 30.284069, 30.283906, 30.283454, 30.283682, 30.284172, 30.284011, 30.284647, 30.289662, 30.291235, 30.290491, 30.289202, 30.284762, 30.279349, 30.278162, 30.273896, 30.273712, 30.271521, 30.263675, 30.260837, 30.260889, 30.261885, 30.259238, 30.25764, 30.259329, 30.261639, 30.273139, 30.283239)))",11645433.0185504,0.000478814312109975,478.814312109975
12031013301,"Census Tract 133.01, Duval County, Florida",3594,533,1240,163,0,14,411,143,596,176,162,97,71,70,46,52,57,52,0,14,156,132,0,14,87,79,132,90,15,37,19,35,165,122,51,50,306,142,108,80,44,54,54,44,0,14,344,168,367,127,153,99,376,104,"list(list(c(-81.731249, -81.728409, -81.728158, -81.725903, -81.724041, -81.720958, -81.718049, -81.715317, -81.712841, -81.711561, -81.707948, -81.709218, -81.709218, -81.705945, -81.700487, -81.697113, -81.697975, -81.704902, -81.707564, -81.70785, -81.720738, -81.720799, -81.722322, -81.727436, -81.728691, -81.73074, -81.731249, 30.204176, 30.208423, 30.208751, 30.211267, 30.212045, 30.214482, 30.215798, 30.217763, 30.220365, 30.224489, 30.230718, 30.233739, 30.238639, 30.23873, 30.239872, 30.237034, 
30.234209, 30.211463, 30.202631, 30.200855, 30.200782, 30.200587, 30.200719, 30.200736, 30.200845, 30.201405, 30.204176)))",6110066.10983293,0.000588209674886525,588.2096748865248
12109020907,"Census Tract 209.07, St. Johns County, Florida",9476,1326,3174,400,0,20,711,401,1984,467,326,241,153,114,438,220,0,20,0,20,49,79,49,84,0,20,40,64,0,20,79,132,345,311,19,33,407,214,142,113,483,180,487,274,636,391,289,282,1064,369,455,249,1366,417,"list(list(c(-81.605604, -81.59782, -81.591172, -81.581897, -81.579851, -81.576089, -81.575707, -81.568748, -81.556427, -81.555227, -81.546609, -81.545851, -81.542028, -81.536645, -81.531074, -81.530395, -81.511452, -81.510193, -81.509618, -81.511228, -81.511318, -81.512232, -81.515522, -81.517183, -81.520579, -81.523117, -81.524041, -81.524607, -81.528088, -81.543449, -81.560107, -81.561121, -81.562497, -81.566523, -81.597426, -81.60344, -81.605604, 30.015034, 30.02248, 30.030989, 30.040203, 30.043159, 
30.047208, 30.04794, 30.046641, 30.0476, 30.048552, 30.055483, 30.055884, 30.056776, 30.058167, 30.05963, 30.059721, 30.059949, 30.060216, 30.058142, 30.054271, 30.049362, 30.047749, 30.045553, 30.043364, 30.037226, 30.030384, 30.027902, 30.02668, 30.023602, 29.999709, 30.014239, 30.014815, 30.015073, 30.015008, 30.014401, 30.013618, 30.015034)))",30382226.1197234,0.000311892879825827,311.89287982582687
12109020801,"Census Tract 208.01, St. Johns County, Florida",8623,1075,3026,318,121,69,778,202,1408,284,568,174,151,81,18,24,55,54,59,73,17,26,111,104,52,49,105,94,67,56,46,45,218,131,301,159,316,143,251,128,210,121,336,150,864,175,559,181,824,201,802,211,841,226,"list(list(c(-81.629184, -81.623688, -81.613199, -81.612312, -81.601682, -81.601212, -81.590511, -81.583504, -81.580882, -81.576756, -81.575781, -81.573716, -81.572299, -81.567787, -81.565373, -81.564333, -81.56218, -81.559987, -81.557966, -81.556216, -81.539009, -81.538707, -81.514381, -81.516888, -81.518291, -81.520589, -81.522839, -81.524226, -81.529891, -81.534907, -81.539365, -81.541231, -81.547393, -81.55586, -81.575628, -81.591374, -81.591446, -81.610809, -81.624636, -81.625442, -81.625112, 
-81.62532, -81.625762, -81.629184, 30.131511, 30.133633, 30.132994, 30.132941, 30.130643, 30.130541, 30.125841, 30.125676, 30.1261, 30.122907, 30.121752, 30.120573, 30.120464, 30.117789, 30.117963, 30.117465, 30.117543, 30.117011, 30.117082, 30.117796, 30.119942, 30.103748, 30.104157, 30.104006, 30.103404, 30.100802, 30.099233, 30.098972, 30.100455, 30.101401, 30.10355, 30.104292, 30.105556, 30.1073, 30.111407, 30.114649, 30.114658, 30.118633, 30.121395, 30.121442, 30.125127, 30.126557, 30.127511, 
30.131511)))",12021691.4341957,0.000717286751801988,717.2867518019879
12031015806,"Census Tract 158.06, Duval County, Florida",2825,436,1388,271,58,61,703,261,537,189,51,49,39,46,91,87,0,14,7,11,206,183,61,55,23,27,15,25,101,90,55,48,115,92,200,181,291,176,94,69,58,47,26,32,45,45,734,267,325,118,217,110,112,65,"list(list(c(-81.574553, -81.574046, -81.572849, -81.571786, -81.56998, -81.570416, -81.567628, -81.567578, -81.566928, -81.561505, -81.558681, -81.558646, -81.559148, -81.55922, -81.568537, -81.568557, -81.569727, -81.566434, -81.566902, -81.568749, -81.57278, -81.57498, -81.574553, 30.30747, 30.307815, 30.307837, 30.308478, 30.305726, 30.303918, 30.303096, 30.300178, 30.300161, 30.300232, 30.300168, 30.294656, 30.291132, 30.286602, 30.287393, 30.28816, 30.291726, 30.292674, 30.294111, 30.298309, 
30.305495, 30.306122, 30.30747)))",1584024.20341597,0.00178343234523049,1783.4323452304882
12109021003,"Census Tract 210.03, St. Johns County, Florida",5889,907,1971,298,85,85,804,235,793,299,216,120,73,71,54,54,190,133,29,32,19,39,237,149,36,42,53,54,56,72,141,98,192,115,396,184,395,211,76,71,75,100,0,20,22,39,521,196,721,281,350,171,379,160,"list(list(c(-81.40298, -81.392747, -81.390793, -81.385127, -81.376908, -81.373399, -81.37155, -81.361059, -81.360954, -81.359539, -81.355104, -81.351214, -81.351132, -81.345379, -81.34454, -81.343165, -81.342926, -81.340892, -81.33492, -81.333963, -81.339825, -81.344118, -81.35123, -81.354353, -81.358282, -81.359722, -81.366897, -81.367341, -81.367838, -81.383404, -81.386076, -81.395138, -81.412128, -81.40298, 29.915449, 29.913545, 29.913629, 29.914562, 29.914685, 29.915655, 29.916024, 29.91614, 
29.909386, 29.908857, 29.906023, 29.90248, 29.896962, 29.897468, 29.88985, 29.889799, 29.886617, 29.885932, 29.885782, 29.872545, 29.867689, 29.863734, 29.880601, 29.887286, 29.885721, 29.884577, 29.873439, 29.872915, 29.872524, 29.863146, 29.862293, 29.861354, 29.917411, 29.915449)))",28023785.3570532,0.000210142916988829,210.1429169888292
12031001100,"Census Tract 11, Duval County, Florida",2183,422,924,140,94,44,279,83,363,79,170,105,18,13,32,27,50,40,33,32,70,44,44,38,73,48,0,14,47,36,23,19,83,48,36,27,88,47,100,41,98,81,94,71,53,31,299,74,369,111,103,40,153,70,"list(list(c(-81.662218, -81.66154, -81.652692, -81.645562, -81.64505, -81.645255, -81.64569, -81.653386, -81.657219, -81.659569, -81.659718, -81.661935, -81.662218, 30.343939, 30.343688, 30.343002, 30.342411, 30.338338, 30.335865, 30.335739, 30.336334, 30.336638, 30.339256, 30.340039, 30.341946, 30.343939)))",1064986.14364292,0.00204979192736985,2049.791927369851
12031014421,"Census Tract 144.21, Duval County, Florida",5517,523,2339,191,95,53,839,238,1137,227,214,100,54,52,48,46,28,34,97,70,33,42,54,43,172,113,27,45,50,63,11,18,274,142,121,98,249,112,147,85,209,109,364,142,455,206,629,133,994,245,432,133,284,90,"list(list(c(-81.463455, -81.461253, -81.461069, -81.458957, -81.458838, -81.448369, -81.437685, -81.437696, -81.438134, -81.437584, -81.437353, -81.437298, -81.439559, -81.445115, -81.448707, -81.453897, -81.455252, -81.454797, -81.456794, -81.460566, -81.462135, -81.465079, -81.463455, 30.271024, 30.27749, 30.27802, 30.284403, 30.287665, 30.287774, 30.28793, 30.284657, 30.283427, 30.283035, 30.271794, 30.268222, 30.268679, 30.270112, 30.273993, 30.272596, 30.271313, 30.267806, 30.267818, 30.267839, 
30.265316, 30.266235, 30.271024)))",4511494.59126065,0.00122287634139851,1222.8763413985114
12031014417,"Census Tract 144.17, Duval County, Florida",7039,1101,3319,439,58,43,1555,305,1126,395,481,205,99,115,178,127,0,20,42,57,49,70,78,68,14,25,97,81,63,73,149,158,418,192,555,337,585,181,262,107,161,89,193,117,475,182,1287,270,1249,363,485,201,298,122,"list(list(c(-81.552534, -81.536005, -81.528851, -81.51612, -81.514656, -81.514234, -81.513968, -81.51376, -81.520602, -81.520687, -81.5251, -81.531212, -81.53119, -81.533303, -81.53601, -81.537177, -81.537527, -81.543772, -81.547996, -81.550372, -81.550372, -81.55198, -81.551999, -81.552022, -81.552175, -81.552534, 30.250113, 30.250251, 30.250497, 30.253082, 30.246738, 30.243341, 30.236041, 30.215932, 30.215821, 30.22119, 30.220849, 30.220764, 30.223386, 30.22423, 30.227577, 30.227977, 30.229543, 
30.234761, 30.233214, 30.234351, 30.231201, 30.231279, 30.233182, 30.236086, 30.247418, 30.250113)))",10291783.1514422,0.000683943675884157,683.943675884157
12109990100,"Census Tract 9901, St. Johns County, Florida",0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,"list(list(c(-81.690458, -81.689756, -81.68932, -81.687821, -81.684893, -81.681743, -81.68056, -81.680073, -81.680237, -81.681603, -81.681736, -81.68145, -81.679973, -81.680215, -81.650514, -81.641665, -81.645276, -81.646505, -81.646785, -81.646282, -81.64428, -81.642916, -81.642898, -81.643799, -81.646316, -81.648788, -81.652496, -81.657548, -81.661211, -81.662401, -81.66443, -81.666399, -81.667955, -81.669969, -81.670349, -81.669766, -81.670051, -81.669861, -81.666071, -81.665692, -81.666071, -81.665596, 
-81.664364, -81.660765, -81.650531, -81.646551, -81.643329, -81.637549, -81.634233, -81.622484, -81.617177, -81.615524, -81.613577, -81.612796, -81.611207, -81.610224, -81.609693, -81.612316, -81.611961, -81.60828, -81.606517, -81.605054, -81.603407, -81.602029, -81.598449, -81.594465, -81.591742, -81.588616, -81.585036, -81.582414, -81.581404, -81.581657, -81.58317, -81.583826, -81.582515, -81.581404, -81.578481, -81.573098, -81.571371, -81.569304, -81.567135, -81.565573, -81.563224, -81.560632, 
-81.559707, -81.560531, -81.563372, -81.570664, -81.573944, -81.580951, -81.585589, -81.586446, -81.586648, -81.586143, -81.58448, -81.578935, -81.576263, -81.573895, -81.573441, -81.573995, -81.575155, -81.576766, -81.579741, -81.584025, -81.58578, -81.590186, -81.592568, -81.596438, -81.597405, -81.597777, -81.597405, -81.596836, -81.595843, -81.59495, -81.593238, -81.591377, -81.590111, -81.589813, -81.591005, -81.591228, -81.590186, -81.588473, -81.585944, -81.584073, -81.581031, -81.579096, 
-81.578203, -81.578128, -81.579022, -81.577831, -81.574705, -81.57106, -81.564957, -81.560271, -81.55908, -81.558931, -81.560791, -81.560587, -81.561312, -81.56094, -81.558411, -81.557593, -81.5567, -81.5567, -81.555362, -81.554693, -81.55447, -81.553949, -81.552908, -81.550082, -81.542422, -81.54086, -81.538519, -81.535398, -81.533688, -81.531904, -81.529376, -81.527071, -81.526074, -81.528261, -81.533424, -81.541235, -81.541733, -81.542628, -81.544298, -81.546297, -81.549967, -81.553852, -81.562096, 
-81.564171, -81.566524, -81.571768, -81.579475, -81.581207, -81.583457, -81.599013, -81.603754, -81.605518, -81.607606, -81.60803, -81.608354, -81.608306, -81.607738, -81.605997, -81.601133, -81.599341, -81.598773, -81.598711, -81.599858, -81.60099, -81.604867, -81.606808, -81.610146, -81.612989, -81.617702, -81.624812, -81.631738, -81.633517, -81.641737, -81.658017, -81.666525, -81.671088, -81.678243, -81.682807, -81.685403, -81.686726, -81.688876, -81.690001, -81.690458, 30.042834, 30.058823, 30.06296, 
30.067542, 30.072279, 30.078913, 30.082654, 30.086621, 30.089877, 30.099323, 30.106177, 30.108984, 30.119118, 30.12124, 30.121541, 30.125522, 30.121033, 30.117549, 30.113474, 30.109811, 30.104474, 30.099162, 30.097894, 30.093358, 30.090131, 30.088365, 30.086191, 30.083616, 30.080462, 30.079009, 30.075312, 30.072493, 30.069022, 30.062744, 30.056029, 30.048795, 30.035587, 30.03452, 30.033455, 30.031978, 30.028285, 30.026318, 30.025661, 30.02525, 30.023446, 30.022461, 30.020165, 30.015324, 30.013274, 
30.008433, 30.006465, 30.005593, 30.003152, 30.001209, 29.998894, 29.996731, 29.991404, 29.989613, 29.988172, 29.988913, 29.987211, 29.986818, 29.987211, 29.989963, 29.990181, 29.987036, 29.985419, 29.985158, 29.986862, 29.986424, 29.984852, 29.983237, 29.982537, 29.980877, 29.977515, 29.976336, 29.974327, 29.972816, 29.973716, 29.975811, 29.97616, 29.975856, 29.974628, 29.97223, 29.969708, 29.968999, 29.968562, 29.968649, 29.967602, 29.961007, 29.953757, 29.951266, 29.948385, 29.947074, 29.9461, 
29.945283, 29.944322, 29.942401, 29.940436, 29.934846, 29.931876, 29.930871, 29.930477, 29.930695, 29.930518, 29.929347, 29.927992, 29.924249, 29.922444, 29.919217, 29.915992, 29.914283, 29.911023, 29.906765, 29.903346, 29.90128, 29.89883, 29.896959, 29.893151, 29.890894, 29.887603, 29.884183, 29.88199, 29.881043, 29.880118, 29.878635, 29.876119, 29.87457, 29.869732, 29.866441, 29.863989, 29.862634, 29.860827, 29.85857, 29.857536, 29.856312, 29.852117, 29.845022, 29.841085, 29.838956, 29.835922, 
29.834246, 29.82902, 29.825794, 29.821213, 29.817923, 29.805405, 29.802954, 29.800245, 29.798761, 29.797212, 29.796695, 29.794728, 29.79034, 29.787308, 29.785631, 29.784146, 29.782082, 29.780492, 29.760777, 29.763921, 29.770001, 29.771042, 29.775145, 29.779129, 29.781825, 29.785395, 29.788493, 29.795612, 29.798517, 29.802902, 29.815285, 29.836239, 29.840176, 29.844556, 29.875422, 29.891171, 29.896491, 29.905655, 29.908257, 29.911712, 29.916075, 29.918628, 29.923068, 29.933483, 29.9381, 29.940559, 
29.942952, 29.952238, 29.956017, 29.963498, 29.96649, 29.970235, 29.972832, 29.976605, 29.981572, 29.98533, 29.986295, 29.990933, 30.000124, 30.004618, 30.007242, 30.012233, 30.016694, 30.020601, 30.022982, 30.028566, 30.035553, 30.042834)))",92774197.4762551,0,0
12019031302,"Census Tract 313.02, Clay County, Florida",3477,440,1247,181,0,14,235,126,793,186,184,85,35,36,0,14,14,23,17,28,46,73,0,14,73,84,0,14,102,108,19,29,182,113,139,97,218,98,105,75,138,79,139,79,55,46,132,83,553,127,256,130,306,99,"list(list(c(-81.731552, -81.723089, -81.723133, -81.709488, -81.709366, -81.708243, -81.7085, -81.701093, -81.701028, -81.698661, -81.69635, -81.695828, -81.691147, -81.692201, -81.692484, -81.692607, -81.693173, -81.693172, -81.695735, -81.698006, -81.699175, -81.701747, -81.710365, -81.710344, -81.714469, -81.71452, -81.718801, -81.718765, -81.722932, -81.723002, -81.73144, -81.731552, 30.009289, 30.009341, 30.011355, 30.011488, 30.009807, 30.009843, 30.011752, 30.012601, 30.012647, 30.010438, 
30.00826, 30.008742, 30.006476, 30.005338, 30.003744, 30.003585, 30.00181, 30.00165, 29.997432, 29.996321, 29.995192, 29.995103, 29.994968, 29.991305, 29.991208, 29.994802, 29.994745, 29.998332, 29.998337, 30.001946, 30.0018, 30.009289)))",5688006.60458739,0.000611286210039875,611.2862100398747
12109021208,"Census Tract 212.08, St. Johns County, Florida",5757,532,2320,214,167,128,836,211,917,213,302,125,98,76,127,111,30,39,54,90,124,86,77,77,295,158,71,58,90,62,238,145,217,116,223,134,327,130,186,93,136,102,94,65,31,35,731,213,991,170,265,127,333,97,"list(list(c(-81.330093, -81.328462, -81.326995, -81.326312, -81.328872, -81.328635, -81.32561, -81.325603, -81.322885, -81.322419, -81.322529, -81.323019, -81.32269, -81.322368, -81.321956, -81.320233, -81.313554, -81.312999, -81.310044, -81.307264, -81.307621, -81.305655, -81.305249, -81.302168, -81.302224, -81.303329, -81.302715, -81.302194, -81.303053, -81.300467, -81.298077, -81.295246, -81.29805, -81.320572, -81.328457, -81.328687, -81.329751, -81.330093, 29.819456, 29.821585, 29.820367, 29.820968, 
29.822339, 29.823446, 29.823126, 29.824019, 29.823783, 29.821853, 29.821313, 29.817605, 29.814891, 29.813, 29.810517, 29.800439, 29.800549, 29.798312, 29.799371, 29.797669, 29.793457, 29.793744, 29.793553, 29.787407, 29.783904, 29.781054, 29.780475, 29.778724, 29.775468, 29.771133, 29.765058, 29.758408, 29.75669, 29.756333, 29.7982, 29.800255, 29.814791, 29.819456)))",12509583.3358759,0.000460207174406015,460.2071744060149
12031015600,"Census Tract 156, Duval County, Florida",4312,680,1782,208,44,29,598,170,659,152,426,187,55,43,58,48,46,43,35,39,60,40,63,55,145,156,160,126,56,31,63,60,170,82,202,101,186,77,166,93,110,59,111,65,151,76,541,159,666,137,302,181,273,95,"list(list(c(-81.629816, -81.626924, -81.621741, -81.620727, -81.618368, -81.608006, -81.604424, -81.602595, -81.601825, -81.600759, -81.597753, -81.593794, -81.590965, -81.590449, -81.593447, -81.595956, -81.599401, -81.600732, -81.607172, -81.609001, -81.61881, -81.623405, -81.628245, -81.6285, -81.629852, -81.629816, 30.314139, 30.314924, 30.318704, 30.321083, 30.327292, 30.327351, 30.32738, 30.32739, 30.326442, 30.324892, 30.323704, 30.322534, 30.318927, 30.317497, 30.314347, 30.313113, 30.313968, 
30.313899, 30.311195, 30.310922, 30.308257, 30.30665, 30.306115, 30.306509, 30.31096, 30.314139)))",5306951.81443176,0.000812519154267412,812.519154267412
12031014330,"Census Tract 143.30, Duval County, Florida",4789,553,1702,112,13,15,228,85,924,158,319,107,218,82,76,65,22,34,0,14,49,44,31,21,23,21,39,30,19,20,67,48,109,66,77,48,113,61,298,96,116,52,253,93,410,127,211,72,811,130,292,107,388,136,"list(list(c(-81.498096, -81.496413, -81.495309, -81.490678, -81.489298, -81.487582, -81.485252, -81.484011, -81.488818, -81.490565, -81.490911, -81.47081, -81.45931, -81.459709, -81.459309, -81.454309, -81.451209, -81.446709, -81.445109, -81.439608, -81.438237, -81.438005, -81.437786, -81.438066, -81.438526, -81.449706, -81.450496, -81.45536, -81.456582, -81.456823, -81.457854, -81.456404, -81.458368, -81.458202, -81.459164, -81.456529, -81.456953, -81.457183, -81.455398, -81.456207, -81.455755, 
-81.456468, -81.457218, -81.456333, -81.457912, -81.458401, -81.457879, -81.459152, -81.45837, -81.459593, -81.461173, -81.462817, -81.472931, -81.477823, -81.479264, -81.481344, -81.48292, -81.489266, -81.490376, -81.493483, -81.49655, -81.499064, -81.498096, 30.38042, 30.384137, 30.3851, 30.386388, 30.386045, 30.383726, 30.384057, 30.38576, 30.38775, 30.389195, 30.392139, 30.392039, 30.38394, 30.38104, 30.37944, 30.37704, 30.37294, 30.36794, 30.36534, 30.35444, 30.340349, 30.337962, 30.335884, 
30.331119, 30.323343, 30.320952, 30.320896, 30.320535, 30.320445, 30.322499, 30.328562, 30.330078, 30.332463, 30.333926, 30.334828, 30.337752, 30.340107, 30.34232, 30.344509, 30.346142, 30.347686, 30.346889, 30.349077, 30.349507, 30.351146, 30.352996, 30.354424, 30.355281, 30.357626, 30.358381, 30.358179, 30.358177, 30.358838, 30.359047, 30.359329, 30.360347, 30.362222, 30.377221, 30.37826, 30.378476, 30.379499, 30.379457, 30.38042)))",19649231.7447022,0.00024372454161172,243.72454161171999
